,Energy [eV]
3459,1729.6692
3460,1730.1692
3461,1730.6692
3462,1731.1692
3463,1731.6693
3464,1732.1693
3465,1732.6693
3466,1733.1693
3467,1733.6693
3468,1734.1694
3469,1734.6694
3470,1735.1694
3471,1735.6694
3472,1736.1694
3473,1736.6695
3474,1737.1695
3475,1737.6695
3476,1738.1695
3477,1738.6695
3478,1739.1696
3479,1739.6696
3480,1740.1696
3481,1740.6696
3482,1741.1696
3483,1741.6697
3484,1742.1697
3485,1742.6697
3486,1743.1697
3487,1743.6697
3488,1744.1698
3489,1744.6698
3490,1745.1698
3491,1745.6698
3492,1746.1698
3493,1746.6699
3494,1747.1699
3495,1747.6699
3496,1748.1699
3497,1748.6699
3498,1749.17
3499,1749.67
3500,1750.17
3501,1750.67
3502,1751.17
3503,1751.6701
3504,1752.1701
3505,1752.6701
3506,1753.1701
3507,1753.6701
3508,1754.1702
3509,1754.6702
3510,1755.1702
3511,1755.6702
3512,1756.1702
3513,1756.6703
3514,1757.1703
3515,1757.6703
3516,1758.1703
3517,1758.6703
3518,1759.1704
3519,1759.6704
3520,1760.1704
3521,1760.6704
3522,1761.1704
3523,1761.6705
3524,1762.1705
3525,1762.6705
3526,1763.1705
3527,1763.6705
3528,1764.1706
3529,1764.6706
3530,1765.1706
3531,1765.6706
3532,1766.1706
3533,1766.6707
3534,1767.1707
3535,1767.6707
3536,1768.1707
3537,1768.6707
3538,1769.1708
3539,1769.6708
3540,1770.1708
3541,1770.6708
3542,1771.1708
3543,1771.6709
3544,1772.1709
3545,1772.6709
3546,1773.1709
3547,1773.6709
3548,1774.171
3549,1774.671
3550,1775.171
3551,1775.671
3552,1776.171
3553,1776.6711
3554,1777.1711
3555,1777.6711
3556,1778.1711
3557,1778.6711
3558,1779.1712
3559,1779.6712
3560,1780.1712
3561,1780.6712
3562,1781.1712
3563,1781.6713
3564,1782.1713
3565,1782.6713
3566,1783.1713
3567,1783.6713
3568,1784.1714
3569,1784.6714
3570,1785.1714
3571,1785.6714
3572,1786.1714
3573,1786.6715
3574,1787.1715
3575,1787.6715
3576,1788.1715
3577,1788.6715
3578,1789.1716
3579,1789.6716
3580,1790.1716
3581,1790.6716
3582,1791.1716
3583,1791.6717
3584,1792.1717
3585,1792.6717
3586,1793.1717
3587,1793.6717
3588,1794.1718
3589,1794.6718
3590,1795.1718
3591,1795.6718
3592,1796.1718
3593,1796.6719
3594,1797.1719
3595,1797.6719
3596,1798.1719
3597,1798.6719
3598,1799.172
3599,1799.672
3600,1800.172
3601,1800.672
3602,1801.172
3603,1801.6721
3604,1802.1721
3605,1802.6721
3606,1803.1721
3607,1803.6721
3608,1804.1722
3609,1804.6722
3610,1805.1722
3611,1805.6722
3612,1806.1722
3613,1806.6723
3614,1807.1723
3615,1807.6723
3616,1808.1723
3617,1808.6723
3618,1809.1724
3619,1809.6724
3620,1810.1724
3621,1810.6724
3622,1811.1724
3623,1811.6725
3624,1812.1725
3625,1812.6725
3626,1813.1725
3627,1813.6725
3628,1814.1726
3629,1814.6726
3630,1815.1726
3631,1815.6726
3632,1816.1726
3633,1816.6727
3634,1817.1727
3635,1817.6727
3636,1818.1727
3637,1818.6727
3638,1819.1728
3639,1819.6728
3640,1820.1728
3641,1820.6728
3642,1821.1728
3643,1821.6729
3644,1822.1729
3645,1822.6729
3646,1823.1729
3647,1823.6729
3648,1824.173
3649,1824.673
3650,1825.173
3651,1825.673
3652,1826.173
3653,1826.6731
3654,1827.1731
3655,1827.6731
3656,1828.1731
3657,1828.6731
3658,1829.1732
3659,1829.6732
3660,1830.1732
3661,1830.6732
3662,1831.1732
3663,1831.6733
3664,1832.1733
3665,1832.6733
3666,1833.1733
3667,1833.6733
3668,1834.1734
3669,1834.6734
3670,1835.1734
3671,1835.6734
3672,1836.1734
3673,1836.6735
3674,1837.1735
3675,1837.6735
3676,1838.1735
3677,1838.6735
3678,1839.1736
3679,1839.6736
3680,1840.1736
3681,1840.6736
3682,1841.1736
3683,1841.6737
3684,1842.1737
3685,1842.6737
3686,1843.1737
3687,1843.6737
3688,1844.1738
3689,1844.6738
3690,1845.1738
3691,1845.6738
3692,1846.1738
3693,1846.6739
3694,1847.1739
3695,1847.6739
3696,1848.1739
3697,1848.6739
3698,1849.174
3699,1849.674
3700,1850.174
3701,1850.674
3702,1851.174
3703,1851.6741
3704,1852.1741
3705,1852.6741
3706,1853.1741
3707,1853.6741
3708,1854.1742
3709,1854.6742
3710,1855.1742
3711,1855.6742
3712,1856.1742
3713,1856.6743
3714,1857.1743
3715,1857.6743
3716,1858.1743
3717,1858.6743
3718,1859.1744
3719,1859.6744
3720,1860.1744
3721,1860.6744
3722,1861.1744
3723,1861.6745
3724,1862.1745
3725,1862.6745
3726,1863.1745
3727,1863.6745
3728,1864.1746
3729,1864.6746
3730,1865.1746
3731,1865.6746
3732,1866.1746
3733,1866.6747
3734,1867.1747
3735,1867.6747
3736,1868.1747
3737,1868.6747
3738,1869.1748
3739,1869.6748
3740,1870.1748
3741,1870.6748
3742,1871.1748
3743,1871.6749
3744,1872.1749
3745,1872.6749
3746,1873.1749
3747,1873.6749
3748,1874.175
3749,1874.675
3750,1875.175
3751,1875.675
3752,1876.175
3753,1876.6751
3754,1877.1751
3755,1877.6751
3756,1878.1751
3757,1878.6751
3758,1879.1752
3759,1879.6752
3760,1880.1752
3761,1880.6752
3762,1881.1752
3763,1881.6753
3764,1882.1753
3765,1882.6753
3766,1883.1753
3767,1883.6753
3768,1884.1754
3769,1884.6754
3770,1885.1754
3771,1885.6754
3772,1886.1754
3773,1886.6755
3774,1887.1755
3775,1887.6755
3776,1888.1755
3777,1888.6755
3778,1889.1756
3779,1889.6756
3780,1890.1756
3781,1890.6756
3782,1891.1756
3783,1891.6757
3784,1892.1757
3785,1892.6757
3786,1893.1757
3787,1893.6757
3788,1894.1758
3789,1894.6758
3790,1895.1758
3791,1895.6758
3792,1896.1758
3793,1896.6759
3794,1897.1759
3795,1897.6759
3796,1898.1759
3797,1898.6759
3798,1899.176
3799,1899.676
3800,1900.176
3801,1900.676
3802,1901.176
3803,1901.6761
3804,1902.1761
3805,1902.6761
3806,1903.1761
3807,1903.6761
3808,1904.1762
3809,1904.6762
3810,1905.1762
3811,1905.6762
3812,1906.1762
3813,1906.6763
3814,1907.1763
3815,1907.6763
3816,1908.1763
3817,1908.6763
3818,1909.1764
3819,1909.6764
3820,1910.1764
3821,1910.6764
3822,1911.1764
3823,1911.6765
3824,1912.1765
3825,1912.6765
3826,1913.1765
3827,1913.6765
3828,1914.1766
3829,1914.6766
3830,1915.1766
3831,1915.6766
3832,1916.1766
3833,1916.6767
3834,1917.1767
3835,1917.6767
3836,1918.1767
3837,1918.6767
3838,1919.1768
3839,1919.6768
3840,1920.1768
3841,1920.6768
3842,1921.1768
3843,1921.6769
3844,1922.1769
3845,1922.6769
3846,1923.1769
3847,1923.6769
3848,1924.177
3849,1924.677
3850,1925.177
3851,1925.677
3852,1926.177
3853,1926.6771
3854,1927.1771
3855,1927.6771
3856,1928.1771
3857,1928.6771
3858,1929.1772
3859,1929.6772
3860,1930.1772
3861,1930.6772
3862,1931.1772
3863,1931.6773
3864,1932.1773
3865,1932.6773
3866,1933.1773
3867,1933.6773
3868,1934.1774
3869,1934.6774
3870,1935.1774
3871,1935.6774
3872,1936.1774
3873,1936.6775
3874,1937.1775
3875,1937.6775
3876,1938.1775
3877,1938.6775
3878,1939.1776
3879,1939.6776
3880,1940.1776
3881,1940.6776
3882,1941.1776
3883,1941.6777
3884,1942.1777
3885,1942.6777
3886,1943.1777
3887,1943.6777
3888,1944.1778
3889,1944.6778
3890,1945.1778
3891,1945.6778
3892,1946.1778
3893,1946.6779
3894,1947.1779
3895,1947.6779
3896,1948.1779
3897,1948.6779
3898,1949.178
3899,1949.678
3900,1950.178
3901,1950.678
3902,1951.178
3903,1951.6781
3904,1952.1781
3905,1952.6781
3906,1953.1781
3907,1953.6781
3908,1954.1782
3909,1954.6782
3910,1955.1782
3911,1955.6782
3912,1956.1782
3913,1956.6783
3914,1957.1783
3915,1957.6783
3916,1958.1783
3917,1958.6783
3918,1959.1784
3919,1959.6784
3920,1960.1784
3921,1960.6784
3922,1961.1784
3923,1961.6785
3924,1962.1785
3925,1962.6785
3926,1963.1785
3927,1963.6785
3928,1964.1786
3929,1964.6786
3930,1965.1786
3931,1965.6786
3932,1966.1786
3933,1966.6787
3934,1967.1787
3935,1967.6787
3936,1968.1787
3937,1968.6787
3938,1969.1788
3939,1969.6788
3940,1970.1788
3941,1970.6788
3942,1971.1788
3943,1971.6789
3944,1972.1789
3945,1972.6789
3946,1973.1789
3947,1973.6789
3948,1974.179
3949,1974.679
3950,1975.179
3951,1975.679
3952,1976.179
3953,1976.6791
3954,1977.1791
3955,1977.6791
3956,1978.1791
3957,1978.6791
3958,1979.1792
3959,1979.6792
3960,1980.1792
3961,1980.6792
3962,1981.1792
3963,1981.6793
3964,1982.1793
3965,1982.6793
3966,1983.1793
3967,1983.6793
3968,1984.1794
3969,1984.6794
3970,1985.1794
3971,1985.6794
3972,1986.1794
3973,1986.6795
3974,1987.1795
3975,1987.6795
3976,1988.1795
3977,1988.6795
3978,1989.1796
3979,1989.6796
3980,1990.1796
3981,1990.6796
3982,1991.1796
3983,1991.6797
3984,1992.1797
3985,1992.6797
3986,1993.1797
3987,1993.6797
3988,1994.1798
3989,1994.6798
3990,1995.1798
3991,1995.6798
3992,1996.1798
3993,1996.6799
3994,1997.1799
3995,1997.6799
3996,1998.1799
3997,1998.6799
3998,1999.18
3999,1999.68
4000,2000.18
4001,2000.68
4002,2001.18
4003,2001.6801
4004,2002.1801
4005,2002.6801
4006,2003.1801
4007,2003.6801
4008,2004.1802
4009,2004.6802
4010,2005.1802
4011,2005.6802
4012,2006.1802
4013,2006.6803
4014,2007.1803
4015,2007.6803
4016,2008.1803
4017,2008.6803
4018,2009.1804
4019,2009.6804
4020,2010.1804
4021,2010.6804
4022,2011.1804
4023,2011.6805
4024,2012.1805
4025,2012.6805
4026,2013.1805
4027,2013.6805
4028,2014.1806
4029,2014.6806
4030,2015.1806
4031,2015.6806
4032,2016.1806
4033,2016.6807
4034,2017.1807
4035,2017.6807
4036,2018.1807
4037,2018.6807
4038,2019.1808
4039,2019.6808
4040,2020.1808
4041,2020.6808
4042,2021.1808
4043,2021.6809
4044,2022.1809
4045,2022.6809
4046,2023.1809
4047,2023.6809
4048,2024.181
4049,2024.681
4050,2025.181
4051,2025.681
4052,2026.181
4053,2026.6811
4054,2027.1811
4055,2027.6811
4056,2028.1811
4057,2028.6811
4058,2029.1812
4059,2029.6812
4060,2030.1812
4061,2030.6812
4062,2031.1812
4063,2031.6813
4064,2032.1813
4065,2032.6813
4066,2033.1813
4067,2033.6813
4068,2034.1814
4069,2034.6814
4070,2035.1814
4071,2035.6814
4072,2036.1814
4073,2036.6815
4074,2037.1815
4075,2037.6815
4076,2038.1815
4077,2038.6815
4078,2039.1816
4079,2039.6816
4080,2040.1816
4081,2040.6816
4082,2041.1816
4083,2041.6817
4084,2042.1817
4085,2042.6817
4086,2043.1817
4087,2043.6817
4088,2044.1818
4089,2044.6818
4090,2045.1818
4091,2045.6818
4092,2046.1818
4093,2046.6819
4094,2047.1819
4095,2047.6819
4096,2048.1819
4097,2048.6819
4098,2049.182
4099,2049.682
4100,2050.182
4101,2050.682
4102,2051.182
4103,2051.6821
4104,2052.1821
4105,2052.6821
4106,2053.1821
4107,2053.6821
4108,2054.1822
4109,2054.6822
4110,2055.1822
4111,2055.6822
4112,2056.1822
4113,2056.6823
4114,2057.1823
4115,2057.6823
4116,2058.1823
4117,2058.6823
4118,2059.1824
4119,2059.6824
4120,2060.1824
4121,2060.6824
4122,2061.1824
4123,2061.6825
4124,2062.1825
4125,2062.6825
4126,2063.1825
4127,2063.6825
4128,2064.1826
4129,2064.6826
4130,2065.1826
4131,2065.6826
4132,2066.1826
4133,2066.6827
4134,2067.1827
4135,2067.6827
4136,2068.1827
4137,2068.6827
4138,2069.1828
4139,2069.6828
4140,2070.1828
4141,2070.6828
4142,2071.1828
4143,2071.6829
4144,2072.1829
4145,2072.6829
4146,2073.1829
4147,2073.6829
4148,2074.183
4149,2074.683
4150,2075.183
4151,2075.683
4152,2076.183
4153,2076.6831
4154,2077.1831
4155,2077.6831
4156,2078.1831
4157,2078.6831
4158,2079.1832
4159,2079.6832
4160,2080.1832
4161,2080.6832
4162,2081.1832
4163,2081.6833
4164,2082.1833
4165,2082.6833
4166,2083.1833
4167,2083.6833
4168,2084.1834
4169,2084.6834
4170,2085.1834
4171,2085.6834
4172,2086.1834
4173,2086.6835
4174,2087.1835
4175,2087.6835
4176,2088.1835
4177,2088.6835
4178,2089.1836
4179,2089.6836
4180,2090.1836
4181,2090.6836
4182,2091.1836
4183,2091.6837
4184,2092.1837
4185,2092.6837
4186,2093.1837
4187,2093.6837
4188,2094.1838
4189,2094.6838
4190,2095.1838
4191,2095.6838
4192,2096.1838
4193,2096.6839
4194,2097.1839
4195,2097.6839
4196,2098.1839
4197,2098.6839
4198,2099.184
4199,2099.684
4200,2100.184
4201,2100.684
4202,2101.184
4203,2101.6841
4204,2102.1841
4205,2102.6841
4206,2103.1841
4207,2103.6841
4208,2104.1842
4209,2104.6842
4210,2105.1842
4211,2105.6842
4212,2106.1842
4213,2106.6843
4214,2107.1843
4215,2107.6843
4216,2108.1843
4217,2108.6843
4218,2109.1844
4219,2109.6844
4220,2110.1844
4221,2110.6844
4222,2111.1844
4223,2111.6845
4224,2112.1845
4225,2112.6845
4226,2113.1845
4227,2113.6845
4228,2114.1846
4229,2114.6846
4230,2115.1846
4231,2115.6846
4232,2116.1846
4233,2116.6847
4234,2117.1847
4235,2117.6847
4236,2118.1847
4237,2118.6847
4238,2119.1848
4239,2119.6848
4240,2120.1848
4241,2120.6848
4242,2121.1848
4243,2121.6849
4244,2122.1849
4245,2122.6849
4246,2123.1849
4247,2123.6849
4248,2124.185
4249,2124.685
4250,2125.185
4251,2125.685
4252,2126.185
4253,2126.6851
4254,2127.1851
4255,2127.6851
4256,2128.1851
4257,2128.6851
4258,2129.1852
4259,2129.6852
4260,2130.1852
4261,2130.6852
4262,2131.1852
4263,2131.6853
4264,2132.1853
4265,2132.6853
4266,2133.1853
4267,2133.6853
4268,2134.1854
4269,2134.6854
4270,2135.1854
4271,2135.6854
4272,2136.1854
4273,2136.6855
4274,2137.1855
4275,2137.6855
4276,2138.1855
4277,2138.6855
4278,2139.1856
4279,2139.6856
4280,2140.1856
4281,2140.6856
4282,2141.1856
4283,2141.6857
4284,2142.1857
4285,2142.6857
4286,2143.1857
4287,2143.6857
4288,2144.1858
4289,2144.6858
4290,2145.1858
4291,2145.6858
4292,2146.1858
4293,2146.6859
4294,2147.1859
4295,2147.6859
4296,2148.1859
4297,2148.6859
4298,2149.186
4299,2149.686
4300,2150.186
4301,2150.686
4302,2151.186
4303,2151.6861
4304,2152.1861
4305,2152.6861
4306,2153.1861
4307,2153.6861
4308,2154.1862
4309,2154.6862
4310,2155.1862
4311,2155.6862
4312,2156.1862
4313,2156.6863
4314,2157.1863
4315,2157.6863
4316,2158.1863
4317,2158.6863
4318,2159.1864
4319,2159.6864
4320,2160.1864
4321,2160.6864
4322,2161.1864
4323,2161.6865
4324,2162.1865
4325,2162.6865
4326,2163.1865
4327,2163.6865
4328,2164.1866
4329,2164.6866
4330,2165.1866
4331,2165.6866
4332,2166.1866
4333,2166.6867
4334,2167.1867
4335,2167.6867
4336,2168.1867
4337,2168.6867
4338,2169.1868
4339,2169.6868
4340,2170.1868
4341,2170.6868
4342,2171.1868
4343,2171.6869
4344,2172.1869
4345,2172.6869
4346,2173.1869
4347,2173.6869
4348,2174.187
4349,2174.687
4350,2175.187
4351,2175.687
4352,2176.187
4353,2176.6871
4354,2177.1871
4355,2177.6871
4356,2178.1871
4357,2178.6871
4358,2179.1872
4359,2179.6872
4360,2180.1872
4361,2180.6872
4362,2181.1872
4363,2181.6873
4364,2182.1873
4365,2182.6873
4366,2183.1873
4367,2183.6873
4368,2184.1874
4369,2184.6874
4370,2185.1874
4371,2185.6874
4372,2186.1874
4373,2186.6875
4374,2187.1875
4375,2187.6875
4376,2188.1875
4377,2188.6875
4378,2189.1876
4379,2189.6876
4380,2190.1876
4381,2190.6876
4382,2191.1876
4383,2191.6877
4384,2192.1877
4385,2192.6877
4386,2193.1877
4387,2193.6877
4388,2194.1878
4389,2194.6878
4390,2195.1878
4391,2195.6878
4392,2196.1878
4393,2196.6879
4394,2197.1879
4395,2197.6879
4396,2198.1879
4397,2198.6879
4398,2199.188
4399,2199.688
4400,2200.188
4401,2200.688
4402,2201.188
4403,2201.6881
4404,2202.1881
4405,2202.6881
4406,2203.1881
4407,2203.6881
4408,2204.1882
4409,2204.6882
4410,2205.1882
4411,2205.6882
4412,2206.1882
4413,2206.6883
4414,2207.1883
4415,2207.6883
4416,2208.1883
4417,2208.6883
4418,2209.1884
4419,2209.6884
4420,2210.1884
4421,2210.6884
4422,2211.1884
4423,2211.6885
4424,2212.1885
4425,2212.6885
4426,2213.1885
4427,2213.6885
4428,2214.1886
4429,2214.6886
4430,2215.1886
4431,2215.6886
4432,2216.1886
4433,2216.6887
4434,2217.1887
4435,2217.6887
4436,2218.1887
4437,2218.6887
4438,2219.1888
4439,2219.6888
4440,2220.1888
4441,2220.6888
4442,2221.1888
4443,2221.6889
4444,2222.1889
4445,2222.6889
4446,2223.1889
4447,2223.6889
4448,2224.189
4449,2224.689
4450,2225.189
4451,2225.689
4452,2226.189
4453,2226.6891
4454,2227.1891
4455,2227.6891
4456,2228.1891
4457,2228.6891
4458,2229.1892
4459,2229.6892
4460,2230.1892
4461,2230.6892
4462,2231.1892
4463,2231.6893
4464,2232.1893
4465,2232.6893
4466,2233.1893
4467,2233.6893
4468,2234.1894
4469,2234.6894
4470,2235.1894
4471,2235.6894
4472,2236.1894
4473,2236.6895
4474,2237.1895
4475,2237.6895
4476,2238.1895
4477,2238.6895
4478,2239.1896
4479,2239.6896
4480,2240.1896
4481,2240.6896
4482,2241.1896
4483,2241.6897
4484,2242.1897
4485,2242.6897
4486,2243.1897
4487,2243.6897
4488,2244.1898
4489,2244.6898
4490,2245.1898
4491,2245.6898
4492,2246.1898
4493,2246.6899
4494,2247.1899
4495,2247.6899
4496,2248.1899
4497,2248.6899
4498,2249.19
4499,2249.69
4500,2250.19
4501,2250.69
4502,2251.19
4503,2251.6901
4504,2252.1901
4505,2252.6901
4506,2253.1901
4507,2253.6901
4508,2254.1902
4509,2254.6902
4510,2255.1902
4511,2255.6902
4512,2256.1902
4513,2256.6903
4514,2257.1903
4515,2257.6903
4516,2258.1903
4517,2258.6903
4518,2259.1904
4519,2259.6904
4520,2260.1904
4521,2260.6904
4522,2261.1904
4523,2261.6905
4524,2262.1905
4525,2262.6905
4526,2263.1905
4527,2263.6905
4528,2264.1906
4529,2264.6906
4530,2265.1906
4531,2265.6906
4532,2266.1906
4533,2266.6907
4534,2267.1907
4535,2267.6907
4536,2268.1907
4537,2268.6907
4538,2269.1908
4539,2269.6908
4540,2270.1908
4541,2270.6908
4542,2271.1908
4543,2271.6909
4544,2272.1909
4545,2272.6909
4546,2273.1909
4547,2273.6909
4548,2274.191
4549,2274.691
4550,2275.191
4551,2275.691
4552,2276.191
4553,2276.6911
4554,2277.1911
4555,2277.6911
4556,2278.1911
4557,2278.6911
4558,2279.1912
4559,2279.6912
4560,2280.1912
4561,2280.6912
4562,2281.1912
4563,2281.6913
4564,2282.1913
4565,2282.6913
4566,2283.1913
4567,2283.6913
4568,2284.1914
4569,2284.6914
4570,2285.1914
4571,2285.6914
4572,2286.1914
4573,2286.6915
4574,2287.1915
4575,2287.6915
4576,2288.1915
4577,2288.6915
4578,2289.1916
4579,2289.6916
4580,2290.1916
4581,2290.6916
4582,2291.1916
4583,2291.6917
4584,2292.1917
4585,2292.6917
4586,2293.1917
4587,2293.6917
4588,2294.1918
4589,2294.6918
4590,2295.1918
4591,2295.6918
4592,2296.1918
4593,2296.6919
4594,2297.1919
4595,2297.6919
4596,2298.1919
4597,2298.6919
4598,2299.192
4599,2299.692
4600,2300.192
4601,2300.692
4602,2301.192
4603,2301.6921
4604,2302.1921
4605,2302.6921
4606,2303.1921
4607,2303.6921
4608,2304.1922
4609,2304.6922
4610,2305.1922
4611,2305.6922
4612,2306.1922
4613,2306.6923
4614,2307.1923
4615,2307.6923
4616,2308.1923
4617,2308.6923
4618,2309.1924
4619,2309.6924
4620,2310.1924
4621,2310.6924
4622,2311.1924
4623,2311.6925
4624,2312.1925
4625,2312.6925
4626,2313.1925
4627,2313.6925
4628,2314.1926
4629,2314.6926
4630,2315.1926
4631,2315.6926
4632,2316.1926
4633,2316.6927
4634,2317.1927
4635,2317.6927
4636,2318.1927
4637,2318.6927
4638,2319.1928
4639,2319.6928
4640,2320.1928
4641,2320.6928
4642,2321.1928
4643,2321.6929
4644,2322.1929
4645,2322.6929
4646,2323.1929
4647,2323.6929
4648,2324.193
4649,2324.693
4650,2325.193
4651,2325.693
4652,2326.193
4653,2326.6931
4654,2327.1931
4655,2327.6931
4656,2328.1931
4657,2328.6931
4658,2329.1932
4659,2329.6932
4660,2330.1932
4661,2330.6932
4662,2331.1932
4663,2331.6933
4664,2332.1933
4665,2332.6933
4666,2333.1933
4667,2333.6933
4668,2334.1934
4669,2334.6934
4670,2335.1934
4671,2335.6934
4672,2336.1934
4673,2336.6935
4674,2337.1935
4675,2337.6935
4676,2338.1935
4677,2338.6935
4678,2339.1936
4679,2339.6936
4680,2340.1936
4681,2340.6936
4682,2341.1936
4683,2341.6937
4684,2342.1937
4685,2342.6937
4686,2343.1937
4687,2343.6937
4688,2344.1938
4689,2344.6938
4690,2345.1938
4691,2345.6938
4692,2346.1938
4693,2346.6939
4694,2347.1939
4695,2347.6939
4696,2348.1939
4697,2348.6939
4698,2349.194
4699,2349.694
4700,2350.194
4701,2350.694
4702,2351.194
4703,2351.6941
4704,2352.1941
4705,2352.6941
4706,2353.1941
4707,2353.6941
4708,2354.1942
4709,2354.6942
4710,2355.1942
4711,2355.6942
4712,2356.1942
4713,2356.6943
4714,2357.1943
4715,2357.6943
4716,2358.1943
4717,2358.6943
4718,2359.1944
4719,2359.6944
4720,2360.1944
4721,2360.6944
4722,2361.1944
4723,2361.6945
4724,2362.1945
4725,2362.6945
4726,2363.1945
4727,2363.6945
4728,2364.1946
4729,2364.6946
4730,2365.1946
4731,2365.6946
4732,2366.1946
4733,2366.6947
4734,2367.1947
4735,2367.6947
4736,2368.1947
4737,2368.6947
4738,2369.1948
4739,2369.6948
4740,2370.1948
4741,2370.6948
4742,2371.1948
4743,2371.6949
4744,2372.1949
4745,2372.6949
4746,2373.1949
4747,2373.6949
4748,2374.195
4749,2374.695
4750,2375.195
4751,2375.695
4752,2376.195
4753,2376.6951
4754,2377.1951
4755,2377.6951
4756,2378.1951
4757,2378.6951
4758,2379.1952
4759,2379.6952
4760,2380.1952
4761,2380.6952
4762,2381.1952
4763,2381.6953
4764,2382.1953
4765,2382.6953
4766,2383.1953
4767,2383.6953
4768,2384.1954
4769,2384.6954
4770,2385.1954
4771,2385.6954
4772,2386.1954
4773,2386.6955
4774,2387.1955
4775,2387.6955
4776,2388.1955
4777,2388.6955
4778,2389.1956
4779,2389.6956
4780,2390.1956
4781,2390.6956
4782,2391.1956
4783,2391.6957
4784,2392.1957
4785,2392.6957
4786,2393.1957
4787,2393.6957
4788,2394.1958
4789,2394.6958
4790,2395.1958
4791,2395.6958
4792,2396.1958
4793,2396.6959
4794,2397.1959
4795,2397.6959
4796,2398.1959
4797,2398.6959
4798,2399.196
4799,2399.696
4800,2400.196
4801,2400.696
4802,2401.196
4803,2401.6961
4804,2402.1961
4805,2402.6961
4806,2403.1961
4807,2403.6961
4808,2404.1962
4809,2404.6962
4810,2405.1962
4811,2405.6962
4812,2406.1962
4813,2406.6963
4814,2407.1963
4815,2407.6963
4816,2408.1963
4817,2408.6963
4818,2409.1964
4819,2409.6964
4820,2410.1964
4821,2410.6964
4822,2411.1964
4823,2411.6965
4824,2412.1965
4825,2412.6965
4826,2413.1965
4827,2413.6965
4828,2414.1966
4829,2414.6966
4830,2415.1966
4831,2415.6966
4832,2416.1966
4833,2416.6967
4834,2417.1967
4835,2417.6967
4836,2418.1967
4837,2418.6967
4838,2419.1968
4839,2419.6968
4840,2420.1968
4841,2420.6968
4842,2421.1968
4843,2421.6969
4844,2422.1969
4845,2422.6969
4846,2423.1969
4847,2423.6969
4848,2424.197
4849,2424.697
4850,2425.197
4851,2425.697
4852,2426.197
4853,2426.6971
4854,2427.1971
4855,2427.6971
4856,2428.1971
4857,2428.6971
4858,2429.1972
4859,2429.6972
4860,2430.1972
4861,2430.6972
4862,2431.1972
4863,2431.6973
4864,2432.1973
4865,2432.6973
4866,2433.1973
4867,2433.6973
4868,2434.1974
4869,2434.6974
4870,2435.1974
4871,2435.6974
4872,2436.1974
4873,2436.6975
4874,2437.1975
4875,2437.6975
4876,2438.1975
4877,2438.6975
4878,2439.1976
4879,2439.6976
4880,2440.1976
4881,2440.6976
4882,2441.1976
4883,2441.6977
4884,2442.1977
4885,2442.6977
4886,2443.1977
4887,2443.6977
4888,2444.1978
4889,2444.6978
4890,2445.1978
4891,2445.6978
4892,2446.1978
4893,2446.6979
4894,2447.1979
4895,2447.6979
4896,2448.1979
4897,2448.6979
4898,2449.198
4899,2449.698
4900,2450.198
4901,2450.698
4902,2451.198
4903,2451.6981
4904,2452.1981
4905,2452.6981
4906,2453.1981
4907,2453.6981
4908,2454.1982
4909,2454.6982
4910,2455.1982
4911,2455.6982
4912,2456.1982
4913,2456.6983
4914,2457.1983
4915,2457.6983
4916,2458.1983
4917,2458.6983
4918,2459.1984
4919,2459.6984
4920,2460.1984
4921,2460.6984
4922,2461.1984
4923,2461.6985
4924,2462.1985
4925,2462.6985
4926,2463.1985
4927,2463.6985
4928,2464.1986
4929,2464.6986
4930,2465.1986
4931,2465.6986
4932,2466.1986
4933,2466.6987
4934,2467.1987
4935,2467.6987
4936,2468.1987
4937,2468.6987
4938,2469.1988
4939,2469.6988
4940,2470.1988
4941,2470.6988
4942,2471.1988
4943,2471.6989
4944,2472.1989
4945,2472.6989
4946,2473.1989
4947,2473.6989
4948,2474.199
4949,2474.699
4950,2475.199
4951,2475.699
4952,2476.199
4953,2476.6991
4954,2477.1991
4955,2477.6991
4956,2478.1991
4957,2478.6991
4958,2479.1992
4959,2479.6992
4960,2480.1992
4961,2480.6992
4962,2481.1992
4963,2481.6993
4964,2482.1993
4965,2482.6993
4966,2483.1993
4967,2483.6993
4968,2484.1994
4969,2484.6994
4970,2485.1994
4971,2485.6994
4972,2486.1994
4973,2486.6995
4974,2487.1995
4975,2487.6995
4976,2488.1995
4977,2488.6995
4978,2489.1996
4979,2489.6996
4980,2490.1996
4981,2490.6996
4982,2491.1996
4983,2491.6997
4984,2492.1997
4985,2492.6997
4986,2493.1997
4987,2493.6997
4988,2494.1998
4989,2494.6998
4990,2495.1998
4991,2495.6998
4992,2496.1998
4993,2496.6999
4994,2497.1999
4995,2497.6999
4996,2498.1999
4997,2498.6999
4998,2499.2
4999,2499.7
5000,2500.2
5001,2500.7
5002,2501.2
5003,2501.7001
5004,2502.2001
5005,2502.7001
5006,2503.2001
5007,2503.7001
5008,2504.2002
5009,2504.7002
5010,2505.2002
5011,2505.7002
5012,2506.2002
5013,2506.7003
5014,2507.2003
5015,2507.7003
5016,2508.2003
5017,2508.7003
5018,2509.2004
5019,2509.7004
5020,2510.2004
5021,2510.7004
5022,2511.2004
5023,2511.7005
5024,2512.2005
5025,2512.7005
5026,2513.2005
5027,2513.7005
5028,2514.2006
5029,2514.7006
