,Energy [eV]
3352,3352.4017
3353,3353.4018
3354,3354.4019
3355,3355.402
3356,3356.4021
3357,3357.4022
3358,3358.4023
3359,3359.4023
3360,3360.4024
3361,3361.4025
3362,3362.4026
3363,3363.4027
3364,3364.4028
3365,3365.4029
3366,3366.403
3367,3367.4031
3368,3368.4032
3369,3369.4032
3370,3370.4033
3371,3371.4034
3372,3372.4035
3373,3373.4036
3374,3374.4037
3375,3375.4038
3376,3376.4039
3377,3377.404
3378,3378.4041
3379,3379.4041
3380,3380.4042
3381,3381.4043
3382,3382.4044
3383,3383.4045
3384,3384.4046
3385,3385.4047
3386,3386.4048
3387,3387.4049
3388,3388.405
3389,3389.405
3390,3390.4051
3391,3391.4052
3392,3392.4053
3393,3393.4054
3394,3394.4055
3395,3395.4056
3396,3396.4057
3397,3397.4058
3398,3398.4059
3399,3399.4059
3400,3400.406
3401,3401.4061
3402,3402.4062
3403,3403.4063
3404,3404.4064
3405,3405.4065
3406,3406.4066
3407,3407.4067
3408,3408.4068
3409,3409.4068
3410,3410.4069
3411,3411.407
3412,3412.4071
3413,3413.4072
3414,3414.4073
3415,3415.4074
3416,3416.4075
3417,3417.4076
3418,3418.4077
3419,3419.4077
3420,3420.4078
3421,3421.4079
3422,3422.408
3423,3423.4081
3424,3424.4082
3425,3425.4083
3426,3426.4084
3427,3427.4085
3428,3428.4086
3429,3429.4086
3430,3430.4087
3431,3431.4088
3432,3432.4089
3433,3433.409
3434,3434.4091
3435,3435.4092
3436,3436.4093
3437,3437.4094
3438,3438.4095
3439,3439.4095
3440,3440.4096
3441,3441.4097
3442,3442.4098
3443,3443.4099
3444,3444.41
3445,3445.4101
3446,3446.4102
3447,3447.4103
3448,3448.4104
3449,3449.4104
3450,3450.4105
3451,3451.4106
3452,3452.4107
3453,3453.4108
3454,3454.4109
3455,3455.411
3456,3456.4111
3457,3457.4112
3458,3458.4113
3459,3459.4113
3460,3460.4114
3461,3461.4115
3462,3462.4116
3463,3463.4117
3464,3464.4118
3465,3465.4119
3466,3466.412
3467,3467.4121
3468,3468.4122
3469,3469.4122
3470,3470.4123
3471,3471.4124
3472,3472.4125
3473,3473.4126
3474,3474.4127
3475,3475.4128
3476,3476.4129
3477,3477.413
3478,3478.4131
3479,3479.4131
3480,3480.4132
3481,3481.4133
3482,3482.4134
3483,3483.4135
3484,3484.4136
3485,3485.4137
3486,3486.4138
3487,3487.4139
3488,3488.414
3489,3489.414
3490,3490.4141
3491,3491.4142
3492,3492.4143
3493,3493.4144
3494,3494.4145
3495,3495.4146
3496,3496.4147
3497,3497.4148
3498,3498.4149
3499,3499.4149
3500,3500.415
3501,3501.4151
3502,3502.4152
3503,3503.4153
3504,3504.4154
3505,3505.4155
3506,3506.4156
3507,3507.4157
3508,3508.4158
3509,3509.4158
3510,3510.4159
3511,3511.416
3512,3512.4161
3513,3513.4162
3514,3514.4163
3515,3515.4164
3516,3516.4165
3517,3517.4166
3518,3518.4167
3519,3519.4167
3520,3520.4168
3521,3521.4169
3522,3522.417
3523,3523.4171
3524,3524.4172
3525,3525.4173
3526,3526.4174
3527,3527.4175
3528,3528.4176
3529,3529.4176
3530,3530.4177
3531,3531.4178
3532,3532.4179
3533,3533.418
3534,3534.4181
3535,3535.4182
3536,3536.4183
3537,3537.4184
3538,3538.4185
3539,3539.4185
3540,3540.4186
3541,3541.4187
3542,3542.4188
3543,3543.4189
3544,3544.419
3545,3545.4191
3546,3546.4192
3547,3547.4193
3548,3548.4194
3549,3549.4194
3550,3550.4195
3551,3551.4196
3552,3552.4197
3553,3553.4198
3554,3554.4199
3555,3555.42
3556,3556.4201
3557,3557.4202
3558,3558.4203
3559,3559.4203
3560,3560.4204
3561,3561.4205
3562,3562.4206
3563,3563.4207
3564,3564.4208
3565,3565.4209
3566,3566.421
3567,3567.4211
3568,3568.4212
3569,3569.4212
3570,3570.4213
3571,3571.4214
3572,3572.4215
3573,3573.4216
3574,3574.4217
3575,3575.4218
3576,3576.4219
3577,3577.422
3578,3578.4221
3579,3579.4221
3580,3580.4222
3581,3581.4223
3582,3582.4224
3583,3583.4225
3584,3584.4226
3585,3585.4227
3586,3586.4228
3587,3587.4229
3588,3588.423
3589,3589.423
3590,3590.4231
3591,3591.4232
3592,3592.4233
3593,3593.4234
3594,3594.4235
3595,3595.4236
3596,3596.4237
3597,3597.4238
3598,3598.4239
3599,3599.4239
3600,3600.424
3601,3601.4241
3602,3602.4242
3603,3603.4243
3604,3604.4244
3605,3605.4245
3606,3606.4246
3607,3607.4247
3608,3608.4248
3609,3609.4248
3610,3610.4249
3611,3611.425
3612,3612.4251
3613,3613.4252
3614,3614.4253
3615,3615.4254
3616,3616.4255
3617,3617.4256
3618,3618.4257
3619,3619.4257
3620,3620.4258
3621,3621.4259
3622,3622.426
3623,3623.4261
3624,3624.4262
3625,3625.4263
3626,3626.4264
3627,3627.4265
3628,3628.4266
3629,3629.4266
3630,3630.4267
3631,3631.4268
3632,3632.4269
3633,3633.427
3634,3634.4271
3635,3635.4272
3636,3636.4273
3637,3637.4274
3638,3638.4275
3639,3639.4275
3640,3640.4276
3641,3641.4277
3642,3642.4278
3643,3643.4279
3644,3644.428
3645,3645.4281
3646,3646.4282
3647,3647.4283
3648,3648.4284
3649,3649.4284
3650,3650.4285
3651,3651.4286
3652,3652.4287
3653,3653.4288
3654,3654.4289
3655,3655.429
3656,3656.4291
3657,3657.4292
3658,3658.4293
3659,3659.4293
3660,3660.4294
3661,3661.4295
3662,3662.4296
3663,3663.4297
3664,3664.4298
3665,3665.4299
3666,3666.43
3667,3667.4301
3668,3668.4302
3669,3669.4302
3670,3670.4303
3671,3671.4304
3672,3672.4305
3673,3673.4306
3674,3674.4307
3675,3675.4308
3676,3676.4309
3677,3677.431
3678,3678.4311
3679,3679.4311
3680,3680.4312
3681,3681.4313
3682,3682.4314
3683,3683.4315
3684,3684.4316
3685,3685.4317
3686,3686.4318
3687,3687.4319
3688,3688.432
3689,3689.432
3690,3690.4321
3691,3691.4322
3692,3692.4323
3693,3693.4324
3694,3694.4325
3695,3695.4326
3696,3696.4327
3697,3697.4328
3698,3698.4329
3699,3699.4329
3700,3700.433
3701,3701.4331
3702,3702.4332
3703,3703.4333
3704,3704.4334
3705,3705.4335
3706,3706.4336
3707,3707.4337
3708,3708.4338
3709,3709.4338
3710,3710.4339
3711,3711.434
3712,3712.4341
3713,3713.4342
3714,3714.4343
3715,3715.4344
3716,3716.4345
3717,3717.4346
3718,3718.4347
3719,3719.4347
3720,3720.4348
3721,3721.4349
3722,3722.435
3723,3723.4351
3724,3724.4352
3725,3725.4353
3726,3726.4354
3727,3727.4355
3728,3728.4356
3729,3729.4356
3730,3730.4357
3731,3731.4358
3732,3732.4359
3733,3733.436
3734,3734.4361
3735,3735.4362
3736,3736.4363
3737,3737.4364
3738,3738.4365
3739,3739.4365
3740,3740.4366
3741,3741.4367
3742,3742.4368
3743,3743.4369
3744,3744.437
3745,3745.4371
3746,3746.4372
3747,3747.4373
3748,3748.4374
3749,3749.4374
3750,3750.4375
3751,3751.4376
3752,3752.4377
3753,3753.4378
3754,3754.4379
3755,3755.438
3756,3756.4381
3757,3757.4382
3758,3758.4383
3759,3759.4383
3760,3760.4384
3761,3761.4385
3762,3762.4386
3763,3763.4387
3764,3764.4388
3765,3765.4389
3766,3766.439
3767,3767.4391
3768,3768.4392
3769,3769.4392
3770,3770.4393
3771,3771.4394
3772,3772.4395
3773,3773.4396
3774,3774.4397
3775,3775.4398
3776,3776.4399
3777,3777.44
3778,3778.4401
3779,3779.4401
3780,3780.4402
3781,3781.4403
3782,3782.4404
3783,3783.4405
3784,3784.4406
3785,3785.4407
3786,3786.4408
3787,3787.4409
3788,3788.441
3789,3789.441
3790,3790.4411
3791,3791.4412
3792,3792.4413
3793,3793.4414
3794,3794.4415
3795,3795.4416
3796,3796.4417
3797,3797.4418
3798,3798.4419
3799,3799.4419
3800,3800.442
3801,3801.4421
3802,3802.4422
3803,3803.4423
3804,3804.4424
3805,3805.4425
3806,3806.4426
3807,3807.4427
3808,3808.4428
3809,3809.4428
3810,3810.4429
3811,3811.443
3812,3812.4431
3813,3813.4432
3814,3814.4433
3815,3815.4434
3816,3816.4435
3817,3817.4436
3818,3818.4437
3819,3819.4437
3820,3820.4438
3821,3821.4439
3822,3822.444
3823,3823.4441
3824,3824.4442
3825,3825.4443
3826,3826.4444
3827,3827.4445
3828,3828.4446
3829,3829.4446
3830,3830.4447
3831,3831.4448
3832,3832.4449
3833,3833.445
3834,3834.4451
3835,3835.4452
3836,3836.4453
3837,3837.4454
3838,3838.4455
3839,3839.4455
3840,3840.4456
3841,3841.4457
3842,3842.4458
3843,3843.4459
3844,3844.446
3845,3845.4461
3846,3846.4462
3847,3847.4463
3848,3848.4464
3849,3849.4464
3850,3850.4465
3851,3851.4466
3852,3852.4467
3853,3853.4468
3854,3854.4469
3855,3855.447
3856,3856.4471
3857,3857.4472
3858,3858.4473
3859,3859.4473
3860,3860.4474
3861,3861.4475
3862,3862.4476
3863,3863.4477
3864,3864.4478
3865,3865.4479
3866,3866.448
3867,3867.4481
3868,3868.4482
3869,3869.4482
3870,3870.4483
3871,3871.4484
3872,3872.4485
3873,3873.4486
3874,3874.4487
3875,3875.4488
3876,3876.4489
3877,3877.449
3878,3878.4491
3879,3879.4491
3880,3880.4492
3881,3881.4493
3882,3882.4494
3883,3883.4495
3884,3884.4496
3885,3885.4497
3886,3886.4498
3887,3887.4499
3888,3888.45
3889,3889.45
3890,3890.4501
3891,3891.4502
3892,3892.4503
3893,3893.4504
3894,3894.4505
3895,3895.4506
3896,3896.4507
3897,3897.4508
3898,3898.4509
3899,3899.4509
3900,3900.451
3901,3901.4511
3902,3902.4512
3903,3903.4513
3904,3904.4514
3905,3905.4515
3906,3906.4516
3907,3907.4517
3908,3908.4518
3909,3909.4518
3910,3910.4519
3911,3911.452
3912,3912.4521
3913,3913.4522
3914,3914.4523
3915,3915.4524
3916,3916.4525
3917,3917.4526
3918,3918.4527
3919,3919.4527
3920,3920.4528
3921,3921.4529
3922,3922.453
3923,3923.4531
3924,3924.4532
3925,3925.4533
3926,3926.4534
3927,3927.4535
3928,3928.4536
3929,3929.4536
3930,3930.4537
3931,3931.4538
3932,3932.4539
3933,3933.454
3934,3934.4541
3935,3935.4542
3936,3936.4543
3937,3937.4544
3938,3938.4545
3939,3939.4545
3940,3940.4546
3941,3941.4547
3942,3942.4548
3943,3943.4549
3944,3944.455
3945,3945.4551
3946,3946.4552
3947,3947.4553
3948,3948.4554
3949,3949.4554
3950,3950.4555
3951,3951.4556
3952,3952.4557
3953,3953.4558
3954,3954.4559
3955,3955.456
3956,3956.4561
3957,3957.4562
3958,3958.4563
3959,3959.4563
3960,3960.4564
3961,3961.4565
3962,3962.4566
3963,3963.4567
3964,3964.4568
3965,3965.4569
3966,3966.457
3967,3967.4571
3968,3968.4572
3969,3969.4572
3970,3970.4573
3971,3971.4574
3972,3972.4575
3973,3973.4576
3974,3974.4577
3975,3975.4578
3976,3976.4579
3977,3977.458
3978,3978.4581
3979,3979.4581
3980,3980.4582
3981,3981.4583
3982,3982.4584
3983,3983.4585
3984,3984.4586
3985,3985.4587
3986,3986.4588
3987,3987.4589
3988,3988.459
3989,3989.459
3990,3990.4591
3991,3991.4592
3992,3992.4593
3993,3993.4594
3994,3994.4595
3995,3995.4596
3996,3996.4597
3997,3997.4598
3998,3998.4599
3999,3999.4599
4000,4000.46
4001,4001.4601
4002,4002.4602
4003,4003.4603
4004,4004.4604
4005,4005.4605
4006,4006.4606
4007,4007.4607
4008,4008.4608
4009,4009.4608
4010,4010.4609
4011,4011.461
4012,4012.4611
4013,4013.4612
4014,4014.4613
4015,4015.4614
4016,4016.4615
4017,4017.4616
4018,4018.4617
4019,4019.4617
4020,4020.4618
4021,4021.4619
4022,4022.462
4023,4023.4621
4024,4024.4622
4025,4025.4623
4026,4026.4624
4027,4027.4625
4028,4028.4626
4029,4029.4626
4030,4030.4627
4031,4031.4628
4032,4032.4629
4033,4033.463
4034,4034.4631
4035,4035.4632
4036,4036.4633
4037,4037.4634
4038,4038.4635
4039,4039.4635
4040,4040.4636
4041,4041.4637
4042,4042.4638
4043,4043.4639
4044,4044.464
4045,4045.4641
4046,4046.4642
4047,4047.4643
4048,4048.4644
4049,4049.4644
4050,4050.4645
4051,4051.4646
4052,4052.4647
4053,4053.4648
4054,4054.4649
4055,4055.465
4056,4056.4651
4057,4057.4652
4058,4058.4653
4059,4059.4653
4060,4060.4654
4061,4061.4655
4062,4062.4656
4063,4063.4657
4064,4064.4658
4065,4065.4659
4066,4066.466
4067,4067.4661
4068,4068.4662
4069,4069.4662
4070,4070.4663
4071,4071.4664
4072,4072.4665
4073,4073.4666
4074,4074.4667
4075,4075.4668
4076,4076.4669
4077,4077.467
4078,4078.4671
4079,4079.4671
4080,4080.4672
4081,4081.4673
4082,4082.4674
4083,4083.4675
4084,4084.4676
4085,4085.4677
4086,4086.4678
4087,4087.4679
4088,4088.468
4089,4089.468
4090,4090.4681
4091,4091.4682
4092,4092.4683
4093,4093.4684
4094,4094.4685
4095,4095.4686
4096,4096.4687
4097,4097.4688
4098,4098.4689
4099,4099.4689
4100,4100.469
4101,4101.4691
4102,4102.4692
4103,4103.4693
4104,4104.4694
4105,4105.4695
4106,4106.4696
4107,4107.4697
4108,4108.4698
4109,4109.4698
4110,4110.4699
4111,4111.47
4112,4112.4701
4113,4113.4702
4114,4114.4703
4115,4115.4704
4116,4116.4705
4117,4117.4706
4118,4118.4707
4119,4119.4707
4120,4120.4708
4121,4121.4709
4122,4122.471
4123,4123.4711
4124,4124.4712
4125,4125.4713
4126,4126.4714
4127,4127.4715
4128,4128.4716
4129,4129.4716
4130,4130.4717
4131,4131.4718
4132,4132.4719
4133,4133.472
4134,4134.4721
4135,4135.4722
4136,4136.4723
4137,4137.4724
4138,4138.4725
4139,4139.4725
4140,4140.4726
4141,4141.4727
4142,4142.4728
4143,4143.4729
4144,4144.473
4145,4145.4731
4146,4146.4732
4147,4147.4733
4148,4148.4734
4149,4149.4734
4150,4150.4735
4151,4151.4736
4152,4152.4737
4153,4153.4738
4154,4154.4739
4155,4155.474
4156,4156.4741
4157,4157.4742
4158,4158.4743
4159,4159.4743
4160,4160.4744
4161,4161.4745
4162,4162.4746
4163,4163.4747
4164,4164.4748
4165,4165.4749
4166,4166.475
4167,4167.4751
4168,4168.4752
4169,4169.4752
4170,4170.4753
4171,4171.4754
4172,4172.4755
4173,4173.4756
4174,4174.4757
4175,4175.4758
4176,4176.4759
4177,4177.476
4178,4178.4761
4179,4179.4761
4180,4180.4762
4181,4181.4763
4182,4182.4764
4183,4183.4765
4184,4184.4766
4185,4185.4767
4186,4186.4768
4187,4187.4769
4188,4188.477
4189,4189.477
4190,4190.4771
4191,4191.4772
4192,4192.4773
4193,4193.4774
4194,4194.4775
4195,4195.4776
4196,4196.4777
4197,4197.4778
4198,4198.4779
4199,4199.4779
4200,4200.478
4201,4201.4781
4202,4202.4782
4203,4203.4783
4204,4204.4784
4205,4205.4785
4206,4206.4786
4207,4207.4787
4208,4208.4788
4209,4209.4788
4210,4210.4789
4211,4211.479
4212,4212.4791
4213,4213.4792
4214,4214.4793
4215,4215.4794
4216,4216.4795
4217,4217.4796
4218,4218.4797
4219,4219.4797
4220,4220.4798
4221,4221.4799
4222,4222.48
4223,4223.4801
4224,4224.4802
4225,4225.4803
4226,4226.4804
4227,4227.4805
4228,4228.4806
4229,4229.4806
4230,4230.4807
4231,4231.4808
4232,4232.4809
4233,4233.481
4234,4234.4811
4235,4235.4812
4236,4236.4813
4237,4237.4814
4238,4238.4815
4239,4239.4815
4240,4240.4816
4241,4241.4817
4242,4242.4818
4243,4243.4819
4244,4244.482
4245,4245.4821
4246,4246.4822
4247,4247.4823
4248,4248.4824
4249,4249.4824
4250,4250.4825
4251,4251.4826
4252,4252.4827
4253,4253.4828
4254,4254.4829
4255,4255.483
4256,4256.4831
4257,4257.4832
4258,4258.4833
4259,4259.4833
4260,4260.4834
4261,4261.4835
4262,4262.4836
4263,4263.4837
4264,4264.4838
4265,4265.4839
4266,4266.484
4267,4267.4841
4268,4268.4842
4269,4269.4842
4270,4270.4843
4271,4271.4844
4272,4272.4845
4273,4273.4846
4274,4274.4847
4275,4275.4848
4276,4276.4849
4277,4277.485
4278,4278.4851
4279,4279.4851
4280,4280.4852
4281,4281.4853
4282,4282.4854
4283,4283.4855
4284,4284.4856
4285,4285.4857
4286,4286.4858
4287,4287.4859
4288,4288.486
4289,4289.486
4290,4290.4861
4291,4291.4862
4292,4292.4863
4293,4293.4864
4294,4294.4865
4295,4295.4866
4296,4296.4867
4297,4297.4868
4298,4298.4869
4299,4299.4869
4300,4300.487
4301,4301.4871
4302,4302.4872
4303,4303.4873
4304,4304.4874
4305,4305.4875
4306,4306.4876
4307,4307.4877
4308,4308.4878
4309,4309.4878
4310,4310.4879
4311,4311.488
4312,4312.4881
4313,4313.4882
4314,4314.4883
4315,4315.4884
4316,4316.4885
4317,4317.4886
4318,4318.4887
4319,4319.4887
4320,4320.4888
4321,4321.4889
4322,4322.489
4323,4323.4891
4324,4324.4892
4325,4325.4893
4326,4326.4894
4327,4327.4895
4328,4328.4896
4329,4329.4896
4330,4330.4897
4331,4331.4898
4332,4332.4899
4333,4333.49
4334,4334.4901
4335,4335.4902
4336,4336.4903
4337,4337.4904
4338,4338.4905
4339,4339.4905
4340,4340.4906
4341,4341.4907
4342,4342.4908
4343,4343.4909
4344,4344.491
4345,4345.4911
4346,4346.4912
4347,4347.4913
4348,4348.4914
4349,4349.4914
4350,4350.4915
4351,4351.4916
4352,4352.4917
4353,4353.4918
4354,4354.4919
4355,4355.492
4356,4356.4921
4357,4357.4922
4358,4358.4923
4359,4359.4923
4360,4360.4924
4361,4361.4925
4362,4362.4926
4363,4363.4927
4364,4364.4928
4365,4365.4929
4366,4366.493
4367,4367.4931
4368,4368.4932
4369,4369.4932
4370,4370.4933
4371,4371.4934
4372,4372.4935
4373,4373.4936
4374,4374.4937
4375,4375.4938
4376,4376.4939
4377,4377.494
4378,4378.4941
4379,4379.4941
4380,4380.4942
4381,4381.4943
4382,4382.4944
4383,4383.4945
4384,4384.4946
4385,4385.4947
4386,4386.4948
4387,4387.4949
4388,4388.495
4389,4389.495
4390,4390.4951
4391,4391.4952
4392,4392.4953
4393,4393.4954
4394,4394.4955
4395,4395.4956
4396,4396.4957
4397,4397.4958
4398,4398.4959
4399,4399.4959
4400,4400.496
4401,4401.4961
4402,4402.4962
4403,4403.4963
4404,4404.4964
4405,4405.4965
4406,4406.4966
4407,4407.4967
4408,4408.4968
4409,4409.4968
4410,4410.4969
4411,4411.497
4412,4412.4971
4413,4413.4972
4414,4414.4973
4415,4415.4974
4416,4416.4975
4417,4417.4976
4418,4418.4977
4419,4419.4977
4420,4420.4978
4421,4421.4979
4422,4422.498
4423,4423.4981
4424,4424.4982
4425,4425.4983
4426,4426.4984
4427,4427.4985
4428,4428.4986
4429,4429.4986
4430,4430.4987
4431,4431.4988
4432,4432.4989
4433,4433.499
4434,4434.4991
4435,4435.4992
4436,4436.4993
4437,4437.4994
4438,4438.4995
4439,4439.4995
4440,4440.4996
4441,4441.4997
4442,4442.4998
4443,4443.4999
4444,4444.5
4445,4445.5001
4446,4446.5002
4447,4447.5003
4448,4448.5004
4449,4449.5005
4450,4450.5005
4451,4451.5006
4452,4452.5007
4453,4453.5008
4454,4454.5009
4455,4455.501
4456,4456.5011
4457,4457.5012
4458,4458.5013
4459,4459.5014
4460,4460.5014
4461,4461.5015
4462,4462.5016
4463,4463.5017
4464,4464.5018
4465,4465.5019
4466,4466.502
4467,4467.5021
4468,4468.5022
4469,4469.5023
4470,4470.5023
4471,4471.5024
4472,4472.5025
4473,4473.5026
4474,4474.5027
4475,4475.5028
4476,4476.5029
4477,4477.503
4478,4478.5031
4479,4479.5032
4480,4480.5032
4481,4481.5033
4482,4482.5034
4483,4483.5035
4484,4484.5036
4485,4485.5037
4486,4486.5038
4487,4487.5039
4488,4488.504
4489,4489.5041
4490,4490.5041
4491,4491.5042
4492,4492.5043
4493,4493.5044
4494,4494.5045
4495,4495.5046
4496,4496.5047
4497,4497.5048
4498,4498.5049
4499,4499.505
4500,4500.505
4501,4501.5051
4502,4502.5052
4503,4503.5053
4504,4504.5054
4505,4505.5055
4506,4506.5056
4507,4507.5057
4508,4508.5058
4509,4509.5059
4510,4510.5059
4511,4511.506
4512,4512.5061
4513,4513.5062
4514,4514.5063
4515,4515.5064
4516,4516.5065
4517,4517.5066
4518,4518.5067
4519,4519.5068
4520,4520.5068
4521,4521.5069
4522,4522.507
4523,4523.5071
4524,4524.5072
4525,4525.5073
4526,4526.5074
4527,4527.5075
4528,4528.5076
4529,4529.5077
4530,4530.5077
4531,4531.5078
4532,4532.5079
4533,4533.508
4534,4534.5081
4535,4535.5082
4536,4536.5083
4537,4537.5084
4538,4538.5085
4539,4539.5086
4540,4540.5086
4541,4541.5087
4542,4542.5088
4543,4543.5089
4544,4544.509
4545,4545.5091
4546,4546.5092
4547,4547.5093
4548,4548.5094
4549,4549.5095
4550,4550.5095
4551,4551.5096
4552,4552.5097
4553,4553.5098
4554,4554.5099
4555,4555.51
4556,4556.5101
4557,4557.5102
4558,4558.5103
4559,4559.5104
4560,4560.5104
4561,4561.5105
4562,4562.5106
4563,4563.5107
4564,4564.5108
4565,4565.5109
4566,4566.511
4567,4567.5111
4568,4568.5112
4569,4569.5113
4570,4570.5113
4571,4571.5114
4572,4572.5115
4573,4573.5116
4574,4574.5117
4575,4575.5118
4576,4576.5119
4577,4577.512
4578,4578.5121
4579,4579.5122
4580,4580.5122
4581,4581.5123
4582,4582.5124
4583,4583.5125
4584,4584.5126
4585,4585.5127
4586,4586.5128
4587,4587.5129
4588,4588.513
4589,4589.5131
4590,4590.5131
4591,4591.5132
4592,4592.5133
4593,4593.5134
4594,4594.5135
4595,4595.5136
4596,4596.5137
4597,4597.5138
4598,4598.5139
4599,4599.514
4600,4600.514
4601,4601.5141
4602,4602.5142
4603,4603.5143
4604,4604.5144
4605,4605.5145
4606,4606.5146
4607,4607.5147
4608,4608.5148
4609,4609.5149
4610,4610.5149
4611,4611.515
4612,4612.5151
4613,4613.5152
4614,4614.5153
4615,4615.5154
4616,4616.5155
4617,4617.5156
4618,4618.5157
4619,4619.5158
4620,4620.5158
4621,4621.5159
4622,4622.516
4623,4623.5161
4624,4624.5162
4625,4625.5163
4626,4626.5164
4627,4627.5165
4628,4628.5166
4629,4629.5167
4630,4630.5167
4631,4631.5168
4632,4632.5169
4633,4633.517
4634,4634.5171
4635,4635.5172
4636,4636.5173
4637,4637.5174
4638,4638.5175
4639,4639.5176
4640,4640.5176
4641,4641.5177
4642,4642.5178
4643,4643.5179
4644,4644.518
4645,4645.5181
4646,4646.5182
4647,4647.5183
4648,4648.5184
4649,4649.5185
4650,4650.5185
4651,4651.5186
4652,4652.5187
4653,4653.5188
4654,4654.5189
4655,4655.519
4656,4656.5191
4657,4657.5192
4658,4658.5193
4659,4659.5194
4660,4660.5194
4661,4661.5195
4662,4662.5196
4663,4663.5197
4664,4664.5198
4665,4665.5199
4666,4666.52
4667,4667.5201
4668,4668.5202
4669,4669.5203
4670,4670.5203
4671,4671.5204
4672,4672.5205
4673,4673.5206
4674,4674.5207
4675,4675.5208
4676,4676.5209
4677,4677.521
4678,4678.5211
4679,4679.5212
4680,4680.5212
4681,4681.5213
4682,4682.5214
4683,4683.5215
4684,4684.5216
4685,4685.5217
4686,4686.5218
4687,4687.5219
4688,4688.522
4689,4689.5221
4690,4690.5221
4691,4691.5222
4692,4692.5223
4693,4693.5224
4694,4694.5225
4695,4695.5226
4696,4696.5227
4697,4697.5228
4698,4698.5229
4699,4699.523
4700,4700.523
4701,4701.5231
4702,4702.5232
4703,4703.5233
4704,4704.5234
4705,4705.5235
4706,4706.5236
4707,4707.5237
4708,4708.5238
4709,4709.5239
4710,4710.5239
4711,4711.524
4712,4712.5241
4713,4713.5242
4714,4714.5243
4715,4715.5244
4716,4716.5245
4717,4717.5246
4718,4718.5247
4719,4719.5248
4720,4720.5248
4721,4721.5249
4722,4722.525
4723,4723.5251
4724,4724.5252
4725,4725.5253
4726,4726.5254
4727,4727.5255
4728,4728.5256
4729,4729.5257
4730,4730.5257
4731,4731.5258
4732,4732.5259
4733,4733.526
4734,4734.5261
4735,4735.5262
4736,4736.5263
4737,4737.5264
4738,4738.5265
4739,4739.5266
4740,4740.5266
4741,4741.5267
4742,4742.5268
4743,4743.5269
4744,4744.527
4745,4745.5271
4746,4746.5272
4747,4747.5273
4748,4748.5274
4749,4749.5275
4750,4750.5275
4751,4751.5276
4752,4752.5277
4753,4753.5278
4754,4754.5279
4755,4755.528
4756,4756.5281
4757,4757.5282
4758,4758.5283
4759,4759.5284
4760,4760.5284
4761,4761.5285
4762,4762.5286
4763,4763.5287
4764,4764.5288
4765,4765.5289
4766,4766.529
4767,4767.5291
4768,4768.5292
4769,4769.5293
4770,4770.5293
4771,4771.5294
4772,4772.5295
4773,4773.5296
4774,4774.5297
4775,4775.5298
4776,4776.5299
4777,4777.53
4778,4778.5301
4779,4779.5302
4780,4780.5302
4781,4781.5303
4782,4782.5304
4783,4783.5305
4784,4784.5306
4785,4785.5307
4786,4786.5308
4787,4787.5309
4788,4788.531
4789,4789.5311
4790,4790.5311
4791,4791.5312
4792,4792.5313
4793,4793.5314
4794,4794.5315
4795,4795.5316
4796,4796.5317
4797,4797.5318
4798,4798.5319
4799,4799.532
4800,4800.532
4801,4801.5321
4802,4802.5322
4803,4803.5323
4804,4804.5324
4805,4805.5325
4806,4806.5326
4807,4807.5327
4808,4808.5328
4809,4809.5329
4810,4810.5329
4811,4811.533
4812,4812.5331
4813,4813.5332
4814,4814.5333
4815,4815.5334
4816,4816.5335
4817,4817.5336
4818,4818.5337
4819,4819.5338
4820,4820.5338
4821,4821.5339
4822,4822.534
4823,4823.5341
4824,4824.5342
4825,4825.5343
4826,4826.5344
4827,4827.5345
4828,4828.5346
4829,4829.5347
4830,4830.5347
4831,4831.5348
4832,4832.5349
4833,4833.535
4834,4834.5351
4835,4835.5352
4836,4836.5353
4837,4837.5354
4838,4838.5355
4839,4839.5356
4840,4840.5356
4841,4841.5357
4842,4842.5358
4843,4843.5359
4844,4844.536
4845,4845.5361
4846,4846.5362
4847,4847.5363
4848,4848.5364
4849,4849.5365
4850,4850.5365
4851,4851.5366
4852,4852.5367
4853,4853.5368
4854,4854.5369
4855,4855.537
4856,4856.5371
4857,4857.5372
4858,4858.5373
4859,4859.5374
4860,4860.5374
4861,4861.5375
4862,4862.5376
4863,4863.5377
4864,4864.5378
4865,4865.5379
4866,4866.538
4867,4867.5381
4868,4868.5382
4869,4869.5383
4870,4870.5383
4871,4871.5384
4872,4872.5385
4873,4873.5386
4874,4874.5387
4875,4875.5388
4876,4876.5389
4877,4877.539
4878,4878.5391
4879,4879.5392
4880,4880.5392
4881,4881.5393
4882,4882.5394
4883,4883.5395
4884,4884.5396
4885,4885.5397
4886,4886.5398
4887,4887.5399
4888,4888.54
4889,4889.5401
4890,4890.5401
4891,4891.5402
4892,4892.5403
4893,4893.5404
4894,4894.5405
4895,4895.5406
4896,4896.5407
4897,4897.5408
4898,4898.5409
4899,4899.541
4900,4900.541
4901,4901.5411
4902,4902.5412
4903,4903.5413
4904,4904.5414
4905,4905.5415
4906,4906.5416
4907,4907.5417
4908,4908.5418
4909,4909.5419
4910,4910.5419
4911,4911.542
4912,4912.5421
4913,4913.5422
4914,4914.5423
4915,4915.5424
4916,4916.5425
4917,4917.5426
4918,4918.5427
4919,4919.5428
4920,4920.5428
4921,4921.5429
4922,4922.543
4923,4923.5431
